Sentence
" An anterior cruciate ligament injury is the over-stretching or tearing of the <b><font color=""purple"">anterior cruciate ligament</font></b> (ACL) in the <b><font color=""purple"">knee</font></b>.		"
" - <b><font color=""purple"">Posterior cruciate ligament</font></b> (PCL) works with the <b><font color=""purple"">ACL</font></b>.		"
" <b><font color=""purple"">Women</font></b> are more likely to have an <b><font color=""purple"">ACL tear</font></b> than men.		"
" An <b><font color=""purple"">ACL injury</font></b> can occur if you:  - Get hit very hard on the side of your knee, such as during a football tackle  - Overextend the knee joint  - Quickly stop <b><font color=""purple"">moving</font></b> and change direction while running, landing from a jump, or turning   Basketball, <b><font color=""purple"">football</font></b>, <b><font color=""purple"">soccer</font></b>, and <b><font color=""purple"">skiing</font></b> are common <b><font color=""purple"">sports</font></b> linked to ACL tears.		"
" <b><font color=""purple"">ACL injuries</font></b> often occur with other <b><font color=""purple"">injuries</font></b>.		"
" For example, an <b><font color=""purple"">ACL</font></b> tear commonly occurs along with tears to the MCL and the shock-absorbing cartilage in the <b><font color=""purple"">knee</font></b> (lateral meniscus).		"
" Early symptoms:  - A ""popping"" sound at the time of injury  - <b><font color=""purple"">Knee swelling</font></b> within 6 hours of injury  - Pain, especially when you try to put weight on the injured <b><font color=""purple"">leg</font></b>   Those who have only a mild injury may notice that the knee feels unstable or seems to ""give way"" when using it.		"
" See your <b><font color=""purple"">health care provider</font></b> if you think you have an <b><font color=""purple"">ACL injury</font></b>.		"
" Do not play <b><font color=""purple"">sports</font></b> or other <b><font color=""purple"">activities</font></b> until you have seen a doctor and been treated.		"
" Your doctor may send you for an <b><font color=""purple"">MRI</font></b> of the <b><font color=""purple"">knee</font></b>.		"
" <b><font color=""purple"">First aid</font></b> for an <b><font color=""purple"">ACL injury</font></b> may include:  - Raising your leg above the level of the heart  - Putting ice on the knee  - <b><font color=""purple"">Pain relievers</font></b> such as <b><font color=""purple"">nonsteroidal anti-inflammatory drugs</font></b> (such as ibuprofen)   You may need:  - Crutches to walk until the swelling and pain get better  - Physical therapy to help improve joint <b><font color=""purple"">motion</font></b> and leg strength  - Surgery to rebuild the ACL   Some people can live and function normally with a torn ACL.		"
" Some <b><font color=""purple"">college sports</font></b> programs teach athletes how to reduce <b><font color=""purple"">stress</font></b> placed on the ACL.		"
