Sentence
" Loud <b><font color=""purple"">snoring</font></b> is a telltale <b><font color=""purple"">symptom</font></b> of sleep apnea.		"
" <b><font color=""purple"">Central sleep apnea</font></b> is another <b><font color=""purple"">sleep disorder</font></b> during which breathing can stop.		"
" <b><font color=""purple"">People</font></b> with <b><font color=""purple"">sleep apnea</font></b> may:  - Wake up unrefreshed in the morning  - Feel sleepy or drowsy throughout the day  - Act grumpy, impatient, or irritable  - Be forgetful  - Fall asleep while working, <b><font color=""purple"">reading</font></b>, or watching TV  - Feel sleepy while driving or even fall asleep while driving  - Have hard-to-treat <b><font color=""purple"">headaches</font></b>    Other problems that may occur include:  - Depression  - Hyperactive behavior, especially in children  - Difficult to treat high blood pressure  - Leg swelling (if apnea is severe)		"
" Lifestyle changes may help relieve <b><font color=""purple"">symptoms</font></b> in <b><font color=""purple"">people</font></b> with mild <b><font color=""purple"">sleep apnea</font></b>, such as:  - Avoid alcohol or medicines that make you sleepy before bedtime.		"
" - Avoid sleeping on your back  - Lose excess weight    Continuous positive airway pressure (CPAP) devices work best to treat <b><font color=""purple"">obstructive sleep apnea</font></b> in most <b><font color=""purple"">people</font></b>.		"
" It is best to talk with a <b><font color=""purple"">doctor</font></b> who specializes in <b><font color=""purple"">sleep problems</font></b> before trying them.		"
" <b><font color=""purple"">Surgery</font></b> may be an option for some <b><font color=""purple"">people</font></b>.		"
" <b><font color=""purple"">Surgery</font></b> may not completely cure <b><font color=""purple"">obstructive sleep apnea</font></b> and may have long-term side effects.		"
" If not treated, <b><font color=""purple"">sleep apnea</font></b> may cause:  - Anxiety and depression  - Loss of interest in sex  - Poor performance at work or school    Daytime sleepiness because of <b><font color=""purple"">sleep apnea</font></b> can increase the risk of:  - Motor vehicle accidents from driving while sleepy  - Industrial accidents from falling asleep on the job    In most cases, <b><font color=""purple"">treatment</font></b> completely relieves <b><font color=""purple"">symptoms</font></b> and problems from sleep apnea.		"
" Untreated <b><font color=""purple"">obstructive sleep apnea</font></b> may lead to or worsen <b><font color=""purple"">heart disease</font></b>, including:  - Heart arrhythmias  - Heart failure  - High blood pressure  - Stroke		"
