Sentence
" You may need to take <b><font color=""purple"">medicines</font></b> to lower your <b><font color=""purple"">blood pressure</font></b> if lifestyle changes are not enough to bring your blood pressure to the target level.		"
" Medicines will likely be started if your BP <b><font color=""purple"">readings</font></b> remain at or above these levels:  - Top number (systolic pressure) of 140 or more in <b><font color=""purple"">people</font></b> younger than 60 years  - Top number of 150 or more in people 60 years and older  - Bottom number (diastolic pressure) of 90 or more    If you have diabetes, heart problems, or a history of a stroke, medicines may be started at lower blood pressure reading.		"
" Two drugs may be started if your   - Systolic BP is above 160  - Diastolic BP is above 100    Several types of <b><font color=""purple"">medicine</font></b> are used to treat <b><font color=""purple"">high blood pressure</font></b>.		"
" One or more of these blood pressure <b><font color=""purple"">medicines</font></b> are often used to treat <b><font color=""purple"">high blood pressure</font></b>:  - Diuretics are also called water pills.		"
" They help your kidneys remove some <b><font color=""purple"">salt</font></b> (<b><font color=""purple"">sodium</font></b>) from your body.		"
" - <b><font color=""purple"">Angiotensin-converting enzyme inhibitors</font></b> (also called ACE inhibitors) relax your blood vessels, which lowers your <b><font color=""purple"">blood pressure</font></b>.		"
" - Calcium channel blockers relax blood vessels by stopping <b><font color=""purple"">calcium</font></b> from entering <b><font color=""purple"">cells</font></b>.		"
" Blood pressure medicines that are not used as often include:  - <b><font color=""purple"">Alpha-blockers</font></b> help relax your blood vessels, which lowers your <b><font color=""purple"">blood pressure</font></b>.		"
" - Renin inhibitors, a newer type of <b><font color=""purple"">medicine</font></b> for treating <b><font color=""purple"">high blood pressure</font></b>, act by reducing the amount of angiotensin precursors thereby relaxing your blood vessels.		"
" Most of the time, making changes to the dose of <b><font color=""purple"">medicine</font></b> or when you take it can help reduce <b><font color=""purple"">side effects</font></b>.		"
