Sentence
" Common allergens include:  - Adhesives, including those used for false eyelashes or toupees  - <b><font color=""purple"">Antibiotics</font></b>, such as <b><font color=""purple"">neomycin</font></b> rubbed on the surface of the skin  - Balsam of Peru (used in many personal products and cosmetics, as well as in many foods and drinks)  - Fabrics and clothing  - Fragrances in perfumes, cosmetics, soaps, and moisturizers  - Nail polish, hair dyes, and permanent wave solutions  - <b><font color=""purple"">Nickel</font></b> or other <b><font color=""purple"">metals</font></b> (found in jewelry, watch straps, metal zips, bra hooks, buttons, pocketknives, lipstick holders, and powder compacts)  - Poison ivy, poison oak, poison sumac, and other plants  - Rubber or latex gloves or shoes    You will not have a reaction to a substance when you are first exposed to the substance.		"
" These include:  - Shaving lotions  - Sunscreens  - Sulfa ointments  - Some perfumes  - Coal tar products  - Oil from the skin of a lime    A few <b><font color=""purple"">airborne allergens</font></b>, such as ragweed or insecticide <b><font color=""purple"">spray</font></b>, can also cause <b><font color=""purple"">contact dermatitis</font></b>.		"
" Symptoms vary depending on the cause and whether the <b><font color=""purple"">dermatitis</font></b> is due to an <b><font color=""purple"">allergic reaction</font></b> or an <b><font color=""purple"">irritant</font></b>.		"
" <b><font color=""purple"">Contact dermatitis</font></b> often occurs on the <b><font color=""purple"">hands</font></b>.		"
" <b><font color=""purple"">Hair</font></b> products, cosmetics, and perfumes can lead to skin reactions on the <b><font color=""purple"">face</font></b>, <b><font color=""purple"">head</font></b>, and <b><font color=""purple"">neck</font></b>.		"
" <b><font color=""purple"">Itching</font></b> is a common <b><font color=""purple"">symptom</font></b>.		"
" The rash may:  - Have red bumps that may form moist, weeping <b><font color=""purple"">blisters</font></b>  - Feel warm and tender  - Ooze, drain, or <b><font color=""purple"">crust</font></b>  - Become scaly, raw, or thickened    <b><font color=""purple"">Dermatitis</font></b> caused by an <b><font color=""purple"">irritant</font></b> may also cause burning or pain as well as itching.		"
" <b><font color=""purple"">Cuts</font></b> (fissures) may form on the <b><font color=""purple"">hands</font></b>.		"
" <b><font color=""purple"">Topical corticosteroids</font></b> are <b><font color=""purple"">medicines</font></b> used to treat <b><font color=""purple"">eczema</font></b>.		"
" Wet <b><font color=""purple"">dressings</font></b> and soothing <b><font color=""purple"">anti-itch</font></b> (antipruritic) lotions may be recommended to reduce other <b><font color=""purple"">symptoms</font></b>.		"
