Sentence
" <b><font color=""purple"">Dementia</font></b> is a gradual and permanent loss of brain function that occurs with certain <b><font color=""purple"">diseases</font></b>.		"
" <b><font color=""purple"">Vascular dementia</font></b> is also called <b><font color=""purple"">multi-infarct dementia</font></b>.		"
" <b><font color=""purple"">Vascular dementia</font></b> is the second most common cause of <b><font color=""purple"">dementia</font></b> after <b><font color=""purple"">Alzheimer disease</font></b> in people over age 65.		"
" More men than <b><font color=""purple"">women</font></b> have <b><font color=""purple"">vascular dementia</font></b>.		"
" Larger strokes that affect strength, <b><font color=""purple"">sensation</font></b>, or other brain and nervous system (neurologic) function can also lead to <b><font color=""purple"">dementia</font></b>.		"
" Risk factors for vascular dementia include:  - Diabetes  - <b><font color=""purple"">Hardening</font></b> of the <b><font color=""purple"">arteries</font></b> (atherosclerosis)  - High blood pressure (hypertension)  - Smoking  - <b><font color=""purple"">Stroke</font></b>   <b><font color=""purple"">Symptoms</font></b> of dementia may also be caused by other types of <b><font color=""purple"">disorders</font></b> of the <b><font color=""purple"">brain</font></b>.		"
" One such <b><font color=""purple"">disorder</font></b> is <b><font color=""purple"">Alzheimer disease</font></b>.		"
" <b><font color=""purple"">Vascular dementia</font></b> and <b><font color=""purple"">Alzheimer disease</font></b> are the most common causes of <b><font color=""purple"">dementia</font></b>, and may occur together.		"
" Symptoms of <b><font color=""purple"">vascular dementia</font></b> may develop gradually or may progress after each small <b><font color=""purple"">stroke</font></b>.		"
" Some <b><font color=""purple"">people</font></b> with <b><font color=""purple"">vascular dementia</font></b> may improve for short periods, and then decline after having more silent <b><font color=""purple"">strokes</font></b>.		"
" Symptoms may include:  - Change in sleep patterns, often waking up at night  - Difficulty doing basic tasks, such as preparing meals, choosing proper clothing, or driving  - Forgetting details about current events  - Forgetting events in your own life history, losing awareness of who you are  - Having delusions, depression, or agitation  - Having hallucinations, arguments, striking out, or violent behavior  - Having more difficulty reading or writing  - Having poor judgment and loss of ability to recognize danger  - Using the wrong <b><font color=""purple"">word</font></b>, not pronouncing <b><font color=""purple"">words</font></b> correctly, or speaking in confusing sentences  - Withdrawing from social contact    Nervous system (neurologic) problems that occur with a <b><font color=""purple"">stroke</font></b> may also be present.		"
" Tests that can show evidence of previous <b><font color=""purple"">strokes</font></b> in the <b><font color=""purple"">brain</font></b> may include:  - Head CT scan  - <b><font color=""purple"">MRI</font></b> of the <b><font color=""purple"">brain</font></b>		"
" - The doctor may suggest <b><font color=""purple"">aspirin</font></b> or other <b><font color=""purple"">medicines</font></b> (<b><font color=""purple"">blood thinners</font></b>) to help prevent <b><font color=""purple"">blood clots</font></b> from forming in the <b><font color=""purple"">arteries</font></b>.		"
" The goals of helping someone with dementia in the home are to:  - Manage <b><font color=""purple"">behavior problems</font></b>, <b><font color=""purple"">confusion</font></b>, <b><font color=""purple"">sleep problems</font></b>, and <b><font color=""purple"">agitation</font></b>  - Remove safety hazards in the home  - Support family <b><font color=""purple"">members</font></b> and other caregivers    Medicines may be needed to control aggressive, agitated, or dangerous behaviors.		"
" <b><font color=""purple"">Medicines</font></b> used to treat <b><font color=""purple"">Alzheimer disease</font></b> have not been shown to work for vascular dementia.		"
