Sentence
" <b><font color=""purple"">Mononeuritis multiplex</font></b> is a <b><font color=""purple"">nervous system disorder</font></b> that involves damage to at least two separate nerve areas.		"
" However, certain <b><font color=""purple"">diseases</font></b> can cause the injury or nerve damage that leads to the <b><font color=""purple"">symptoms</font></b> of mononeuritis multiplex.		"
" Common conditions include:  - Blood vessel diseases such as polyarteritis nodosa  - <b><font color=""purple"">Connective tissue diseases</font></b> such as <b><font color=""purple"">rheumatoid arthritis</font></b> or <b><font color=""purple"">systemic lupus erythematosus</font></b> (the most common cause in children)  - Diabetes mellitus   Less common causes include:  - Amyloidosis  - Blood disorders (such as hypereosinophilia and cryoglobulinemia)  - <b><font color=""purple"">Infections</font></b> such as <b><font color=""purple"">Lyme disease</font></b>, <b><font color=""purple"">HIV</font></b>, or hepatitis  - Leprosy  - Sarcoidosis  - Sjogren syndrome  - Wegener's granulomatosis		"
" Common nerves affected are the:  - Axillary nerve in either arm and shoulder  - Common peroneal nerve in the lower leg  - Distal median nerve to the hand  - Femoral nerve in the thigh  - Radial nerve in the arm  - Sciatic nerve in the back of the leg  - Ulnar nerve in the arm    Tests may include:  - Electromyogram (<b><font color=""purple"">EMG</font></b>, a recording of electrical activity in the <b><font color=""purple"">muscles</font></b>)  - <b><font color=""purple"">Nerve</font></b> <b><font color=""purple"">biopsy</font></b> to examine the nerve under a microscope  - Nerve conduction tests to measure how fast nerve impulses move along the nerve    Other tests may include:  - Antinuclear antibody panel (ANA)  - Blood chemistry tests  - C-reactive protein  - Imaging scans  - Pregnancy test  - Rheumatoid factor  - Sedimentation rate  - Thyroid tests  - X-rays		"
" The goals of treatment are to:  - Treat the illness that is causing the problem, if possible  - Provide supportive care to maximize independence  - Control symptoms (this may include controlling blood sugar levels for diabetics, nutritional supplementation, or medically treating conditions)    To improve independence, treatments may include:  - Occupational therapy  - Orthopedic help (for example, appliances such as wheelchairs, braces, and splints)  - <b><font color=""purple"">Physical therapy</font></b> (for example, exercises and retraining to increase muscle strength)  - Vocational therapy    Safety is an important consideration for <b><font color=""purple"">people</font></b> with <b><font color=""purple"">sensation</font></b> or movement <b><font color=""purple"">difficulties</font></b>.		"
" Lack of muscle control and <b><font color=""purple"">decreased sensation</font></b> may increase the risk of <b><font color=""purple"">falls</font></b> or injuries.		"
" Safety measures for <b><font color=""purple"">people</font></b> with movement <b><font color=""purple"">difficulty</font></b> include:  - Having adequate lighting (including leaving lights on at night)  - Installing railings  - Removing obstacles (such as loose rugs that may slip on the floor)  - Testing water temperature before bathing  - Wearing protective shoes (no open toes or high heels)    Check shoes often for grit or rough spots that may injure the feet.		"
" Medications that may help include:  - <b><font color=""purple"">Over-the-counter pain medicines</font></b> (ibuprofen or acetaminophen) or prescription pain medications may be needed to control <b><font color=""purple"">pain</font></b> (<b><font color=""purple"">neuralgia</font></b>).		"
" - <b><font color=""purple"">Anticonvulsants</font></b> (<b><font color=""purple"">gabapentin</font></b>, <b><font color=""purple"">phenytoin</font></b>, <b><font color=""purple"">carbamazepine</font></b>, or <b><font color=""purple"">pregabalin</font></b>) or <b><font color=""purple"">antidepressants</font></b> (<b><font color=""purple"">amitriptyline</font></b>, <b><font color=""purple"">nortriptyline</font></b>, or <b><font color=""purple"">duloxetine</font></b>), may be used to reduce <b><font color=""purple"">stabbing pains</font></b>.		"
" Whenever possible, avoid or minimize the use of <b><font color=""purple"">medications</font></b> to reduce the risk of <b><font color=""purple"">side effects</font></b>.		"
