Sentence
" <b><font color=""purple"">Gestational diabetes</font></b> is high blood sugar (<b><font color=""purple"">diabetes</font></b>) that starts or is first diagnosed during pregnancy.		"
" <b><font color=""purple"">Pregnancy hormones</font></b> can block <b><font color=""purple"">insulin</font></b> from doing its job.		"
" When this happens, <b><font color=""purple"">glucose</font></b> levels may increase in a <b><font color=""purple"">pregnant woman's</font></b> <b><font color=""purple"">blood</font></b>.		"
" You are at greater risk for <b><font color=""purple"">gestational diabetes</font></b> if you:  - Are older than 25 when you are pregnant  - Come from a higher risk ethnic group, such as Hispanic American, African American, Native American, Southeast Asian, or Pacific Islander  - Have a family history of diabetes  - Gave birth to a baby that weighed more than 9 pounds or had a birth defect  - Have <b><font color=""purple"">high blood pressure</font></b>  - Have too much amniotic fluid  - Have had an unexplained miscarriage or stillbirth  - Were overweight before your pregnancy  - Gain too much weight during your pregnancy  - Have polycystic ovarian syndrome		"
" All <b><font color=""purple"">pregnant women</font></b> should receive an <b><font color=""purple"">oral glucose tolerance test</font></b> between the 24th and 28th week of pregnancy to look for the condition.		"
" The goals of treatment are to keep <b><font color=""purple"">blood sugar</font></b> (<b><font color=""purple"">glucose</font></b>) levels within normal limits during the pregnancy, and to make sure that the growing baby is healthy.		"
" In general, when you have gestational diabetes your diet should:   - Be moderate in fat and protein  - Provide your carbohydrates through foods that include fruits, vegetables, and complex carbohydrates (such as <b><font color=""purple"">bread</font></b>, <b><font color=""purple"">cereal</font></b>, <b><font color=""purple"">pasta</font></b>, and <b><font color=""purple"">rice</font></b>)  - Be low in <b><font color=""purple"">foods</font></b> that contain a lot of <b><font color=""purple"">sugar</font></b>, such as soft drinks, fruit juices, and pastries    If managing your diet does not control <b><font color=""purple"">blood sugar</font></b> (<b><font color=""purple"">glucose</font></b>) levels, you may be prescribed diabetes medicine by mouth or insulin therapy.		"
" Most <b><font color=""purple"">women</font></b> who develop <b><font color=""purple"">gestational diabetes</font></b> will not need diabetes medicines or insulin, but some will.		"
" <b><font color=""purple"">Pregnant women</font></b> with <b><font color=""purple"">gestational diabetes</font></b> tend to have <b><font color=""purple"">larger babies</font></b> at birth.		"
" This can increase the chance of problems at the time of delivery, including:  - <b><font color=""purple"">Birth injury</font></b> (<b><font color=""purple"">trauma</font></b>) because of the baby's large size  - Delivery by C-section   Your baby is more likely to have periods of low blood sugar (hypoglycemia) during the first few days of life.		"
" After delivery:  - Your high <b><font color=""purple"">blood sugar</font></b> (<b><font color=""purple"">glucose</font></b>) levels often go back to normal.		"
" Call your <b><font color=""purple"">health care provider</font></b> if you are pregnant and you have <b><font color=""purple"">symptoms</font></b> of diabetes.		"
