Sentence
" Virtual colonoscopy (VC) is an imaging or x-ray test that looks for <b><font color=""purple"">cancer</font></b>, <b><font color=""purple"">polyps</font></b>, or other <b><font color=""purple"">disease</font></b> in the <b><font color=""purple"">large intestine</font></b> (colon).		"
" <b><font color=""purple"">Virtual colonoscopy</font></b> is different from regular <b><font color=""purple"">colonoscopy</font></b>.		"
" <b><font color=""purple"">Virtual colonoscopy</font></b> is done in the <b><font color=""purple"">radiology department</font></b> of a hospital or medical center.		"
" <b><font color=""purple"">X-rays</font></b> of your <b><font color=""purple"">colon</font></b> are taken.		"
" - <b><font color=""purple"">X-rays</font></b> are also taken while you lie on your <b><font color=""purple"">stomach</font></b>.		"
" Examples of clear liquids are:  - Clear coffee or tea  - Fat-free bouillon or broth  - Gelatin  - Sports drinks without added color  - Strained fruit juices  - Water    You will likely be told to stop taking <b><font color=""purple"">aspirin</font></b>, <b><font color=""purple"">ibuprofen</font></b>, <b><font color=""purple"">naproxen</font></b>, or other blood-thinning <b><font color=""purple"">medicines</font></b> for several days before the test.		"
" Virtual colonoscopy may done for the following reasons:  - Follow-up on colon cancer or polyps  - Abdominal pain, changes in bowel movements, or weight loss  - Anemia due to low iron  - Blood in the stool or black, tarry stools  - Screen for <b><font color=""purple"">cancer</font></b> of the <b><font color=""purple"">colon</font></b> or <b><font color=""purple"">rectum</font></b> (should be done every 5 years)    Your doctor may want to do a regular colonoscopy instead of a virtual colonoscopy.		"
" Normal findings are <b><font color=""purple"">images</font></b> of a healthy <b><font color=""purple"">intestinal tract</font></b>.		"
" Abnormal <b><font color=""purple"">test results</font></b> may mean any of the following:  - Colorectal cancer  - Diverticulosis  - Inflammatory bowel disease  - Lower gastrointestinal (GI) bleeding  - Polyps  - Tumor    Regular colonoscopy may be done (on a different day) after a virtual colonoscopy if:  - No cause for <b><font color=""purple"">bleeding</font></b> or other <b><font color=""purple"">symptoms</font></b> were found.		"
" <b><font color=""purple"">Virtual colonoscopy</font></b> can miss some smaller problems in the <b><font color=""purple"">colon</font></b>.		"
" - <b><font color=""purple"">Virtual colonoscopy</font></b> using <b><font color=""purple"">CT scanners</font></b> expose you to radiation.		"
" - <b><font color=""purple"">Virtual colonoscopy</font></b> is often not able to detect <b><font color=""purple"">polyps</font></b> smaller than 10 mm.		"
