Sentence
" Albinism occurs when one of several genetic defects makes the body unable to produce or distribute melanin, a natural substance that gives color to your <b><font color=""purple"">hair</font></b>, skin, and <b><font color=""purple"">iris</font></b> of the <b><font color=""purple"">eye</font></b>.		"
" <b><font color=""purple"">Hermansky-Pudlak syndrome</font></b> (HPS) is a form of <b><font color=""purple"">albinism</font></b> caused by a single gene.		"
" These conditions include:  - Chediak-Higashi syndrome (lack of coloring all over the skin, but not complete)  - Tuberous sclerosis (small areas without skin coloring )  - Waardenburg syndrome (often a lock of <b><font color=""purple"">hair</font></b> that grows on the <b><font color=""purple"">forehead</font></b>, or no coloring in one or both irises)		"
" A <b><font color=""purple"">person</font></b> with <b><font color=""purple"">albinism</font></b> will have one of the following <b><font color=""purple"">symptoms</font></b>:  - Absence of color in the <b><font color=""purple"">hair</font></b>, skin, or <b><font color=""purple"">iris</font></b> of the eye  - Lighter than normal skin and hair  - Patchy, missing skin color    Many forms of albinism are associated with the following <b><font color=""purple"">symptoms</font></b>:  - <b><font color=""purple"">Crossed eyes</font></b> (<b><font color=""purple"">strabismus</font></b>)  - Light sensitivity (photophobia)  - Rapid eye movements (nystagmus)  - Vision problems, or functional blindness		"
" <b><font color=""purple"">Genetic testing</font></b> offers the most accurate way to diagnose <b><font color=""purple"">albinism</font></b>.		"
" An <b><font color=""purple"">ophthalmologist</font></b> may perform an <b><font color=""purple"">electroretinogram</font></b>, which is a test that can reveal vision problems related to albinism.		"
" The goal of <b><font color=""purple"">treatment</font></b> is to relieve <b><font color=""purple"">symptoms</font></b>.		"
" Treatment involves protecting the skin and eyes from the sun:  - Reduce <b><font color=""purple"">sunburn</font></b> risk by avoiding the sun, using <b><font color=""purple"">sunscreen</font></b>, and covering up completely with clothing when exposed to the sun.		"
" <b><font color=""purple"">Hermansky-Pudlak syndrome</font></b> can, however, shorten lifespan due to <b><font color=""purple"">lung disease</font></b> or bleeding problems.		"
" Call your health care provider if you have albinism or <b><font color=""purple"">symptoms</font></b> such as <b><font color=""purple"">light sensitivity</font></b> that cause discomfort.		"
