Sentence
" <b><font color=""purple"">Renal cell carcinoma</font></b> is a type of <b><font color=""purple"">kidney cancer</font></b> that starts in the lining of very small tubes (tubules) in the <b><font color=""purple"">kidney</font></b>.		"
" <b><font color=""purple"">Renal cell carcinoma</font></b> is the most common type of <b><font color=""purple"">kidney cancer</font></b> in <b><font color=""purple"">adults</font></b>.		"
" The following may increase your risk of <b><font color=""purple"">kidney cancer</font></b>:  - Dialysis treatment  - Family history of the disease  - High blood pressure  - Horseshoe kidney  - Polycystic kidney disease  - Smoking  - <b><font color=""purple"">Von Hippel-Lindau disease</font></b> (a <b><font color=""purple"">hereditary disease</font></b> that affects blood vessels in the <b><font color=""purple"">brain</font></b>, <b><font color=""purple"">eyes</font></b>, and other <b><font color=""purple"">body parts</font></b>)		"
" - Abdominal pain and swelling  - Back pain  - Blood in the urine  - <b><font color=""purple"">Swelling</font></b> of the <b><font color=""purple"">veins</font></b> around a testicle (varicocele)  - Flank pain  - Weight loss   Other <b><font color=""purple"">symptoms</font></b> that can occur with this <b><font color=""purple"">disease</font></b>:  - Excessive hair growth in females  - Pale skin  - Vision problems		"
" The <b><font color=""purple"">health care provider</font></b> will perform a <b><font color=""purple"">physical exam</font></b>.		"
" This may reveal:  - Mass or swelling of the abdomen  - A varicocele in the male scrotum    Tests include:  - Abdominal CT scan  -  Blood chemistry   -  Complete blood count (CBC)  - Intravenous pyelogram (IVP)  - Liver function tests  - <b><font color=""purple"">Renal arteriography  - Ultrasound</font></b> of the <b><font color=""purple"">abdomen</font></b> and kidney  - Urine tests    The following tests may be done to see if the cancer has spread:  - Abdominal CT scan  - Abdominal MRI  - Bone scan  - Chest x-ray  - Chest CT scan  - PET scan		"
" But even if some cancer is left behind, <b><font color=""purple"">patients</font></b> can still benefit from <b><font color=""purple"">surgery</font></b>.		"
" <b><font color=""purple"">Chemotherapy</font></b> is generally not effective for treating <b><font color=""purple"">kidney cancer</font></b>.		"
" <b><font color=""purple"">Medicines</font></b> that target the development of blood vessels that feed the tumor may be used to treat <b><font color=""purple"">kidney cancer</font></b>.		"
" <b><font color=""purple"">Radiation therapy</font></b> usually does not work for <b><font color=""purple"">kidney cancer</font></b>.		"
" - <b><font color=""purple"">High blood pressure</font></b> (hypertension)  - Too much calcium in the blood  - High red blood cell count  - <b><font color=""purple"">Liver problems</font></b>  - Spread of the cancer		"
