Sentence
" Eating a vegetarian diet may help you:  - Reduce your chance of obesity  - Reduce your risk of <b><font color=""purple"">heart disease</font></b>  - Lower your blood pressure  - Lower your risk of <b><font color=""purple"">type 2 diabetes</font></b>    Compared to non-vegetarians, vegetarians usually eat:  - Fewer calories from fat (especially <b><font color=""purple"">saturated fat</font></b>)  - Fewer overall calories  - More <b><font color=""purple"">fiber</font></b>, <b><font color=""purple"">potassium</font></b>, and <b><font color=""purple"">vitamin C</font></b>		"
" Certain groups of <b><font color=""purple"">people</font></b> may need to plan carefully, such as:  - Young children and teens  - Pregnant or breast-feeding women  - Older adults  - <b><font color=""purple"">People</font></b> with <b><font color=""purple"">cancer</font></b> and some chronic illnesses    Vegetarian diets that include some dairy products and eggs have all the nutrition you need.		"
" Vitamin B12: You need this <b><font color=""purple"">vitamin</font></b> to help prevent <b><font color=""purple"">anemia</font></b>.		"
" You can get B12 from these <b><font color=""purple"">foods</font></b>:  - Eggs  - Milk, yogurt, low-fat <b><font color=""purple"">cheese</font></b>, <b><font color=""purple"">cottage cheese</font></b>, and other dairy products  - <b><font color=""purple"">Foods</font></b> that have B12 added to them (fortified), such as cereal and soy products  - Nutritional yeast    Vitamin D: You need this vitamin for bone health.		"
" You can get vitamin D from these foods:  - Fatty fish, such as sardines, salmon, and mackerel (this only applies to pescetarians and semi-vegetarians)  - Egg yolks  - Foods that are fortified with vitamin D, such as orange juice, cow's milk, soymilk, rice milk, and cereals    Zinc: Zinc is important for the immune system and <b><font color=""purple"">cell growth</font></b>, especially in <b><font color=""purple"">teens</font></b>.		"
" You can get iron from these foods:  - Beans and legumes, such as white beans, lentils, and kidney beans  - Green vegetables, such as broccoli, spinach, kale, and collard greens  - <b><font color=""purple"">Dried fruit</font></b>, such as <b><font color=""purple"">prunes</font></b>, raisins, and apricots  - Whole grains  - Foods fortified with <b><font color=""purple"">iron</font></b>, such as cereals and breads   Eating foods that are high in <b><font color=""purple"">vitamin C</font></b> at the same meal as iron-rich foods increase iron absorption.		"
" <b><font color=""purple"">Calcium</font></b>: Foods high in <b><font color=""purple"">calcium</font></b> help keep bones strong.		"
" <b><font color=""purple"">Oxalates</font></b>, a substance found in <b><font color=""purple"">plants</font></b>, <b><font color=""purple"">animals</font></b>, and humans, inhibits calcium absorption.		"
" You can get calcium from these foods:  - Sardines and canned salmon with bones (this only applies to pescetarians and semi-vegetarians)  - Dairy products, such as milk, yogurt, cottage cheese, and cheese  - Green vegetables, such as collard greens, kale, bok choy, and broccoli  - Oranges and figs  - Tofu  - Almonds, Brazil nuts, sunflower seeds, tahini, and white beans  - Foods fortified with <b><font color=""purple"">calcium</font></b>, such as cereal, orange juice, tofu, <b><font color=""purple"">soy</font></b>, chia seeds, and almond and rice milk    <b><font color=""purple"">Omega-3 fatty acids</font></b>: Omega-3s are important for your <b><font color=""purple"">heart</font></b> and brain health.		"
" - Limit foods that are high in sugar, <b><font color=""purple"">salt</font></b> (<b><font color=""purple"">sodium</font></b>), and fat.		"
