Sentence
" Genetic counseling is the process where parents can learn more about:  - How likely it will be that their <b><font color=""purple"">child</font></b> would have a <b><font color=""purple"">genetic disorder</font></b>  - What tests can check for genetic defects or disorders  - Deciding whether or not you would like to haven these tests    Couples who want to have a baby can have tests before they get pregnant.		"
" Doctors can also test a fetus (unborn baby) to see if the <b><font color=""purple"">baby</font></b> will have a <b><font color=""purple"">genetic disorder</font></b>, such as <b><font color=""purple"">cystic fibrosis</font></b> or <b><font color=""purple"">Down syndrome</font></b>.		"
" They may have a high risk of having <b><font color=""purple"">babies</font></b> with <b><font color=""purple"">Tay-Sachs</font></b> or <b><font color=""purple"">Canavan's disease</font></b>.		"
" - African-Americans, who may risk passing <b><font color=""purple"">sickle-cell anemia</font></b> (<b><font color=""purple"">blood disease</font></b>) on to their children  - People of Southeast Asian or Mediterranean origin, who are at a higher risk of having <b><font color=""purple"">children</font></b> with <b><font color=""purple"">thalassemia</font></b>, a blood disease  - Women who were exposed to <b><font color=""purple"">toxins</font></b> (<b><font color=""purple"">poisons</font></b>) that could cause birth defects  - <b><font color=""purple"">Women</font></b> with a health problem, such as diabetes, that may affect their fetus  - <b><font color=""purple"">Couples</font></b> who have had three of more miscarriages (fetus dies before 20 weeks of pregnancy)    Doctors also suggest testing for:  - Women who are over the age of 35, though genetic screening is now recommended for women of all ages.		"
" - <b><font color=""purple"">Women</font></b> who have had <b><font color=""purple"">abnormal results</font></b> on pregnancy screening, such as alpha-fetoprotein (AFP)    Talk about genetic counseling with your doctor and your family.		"
" Keep in mind that genetic tests that are done before you get pregnant (conceive) can usually only tell you the odds of having a <b><font color=""purple"">child</font></b> with a certain <b><font color=""purple"">birth defect</font></b>.		"
" For instance, you may learn that you have a 1 in 4 chance of having a <b><font color=""purple"">child</font></b> with a certain <b><font color=""purple"">disease</font></b> or defect.		"
" For those who may be at risk, test results can help answer such questions as:  - Are the chances of having a <b><font color=""purple"">baby</font></b> with a <b><font color=""purple"">genetic defect</font></b> so high that we should look at other ways to start a family?		"
" - If you have a <b><font color=""purple"">baby</font></b> with a <b><font color=""purple"">genetic disorder</font></b>, are there treatments or surgeries that can help the baby?		"
" Are there doctors nearby who treat <b><font color=""purple"">children</font></b> with the <b><font color=""purple"">disorder</font></b>?		"
" You can prepare by finding out if any medical problems like these <b><font color=""purple"">run</font></b> in your <b><font color=""purple"">family</font></b>:  - Child development problems  - Miscarriages  - Stillbirth  - Severe childhood illnesses    Steps in genetic counseling include:  - You will fill out an in-depth family history form and talk to the <b><font color=""purple"">counselor</font></b> about health problems that run in your <b><font color=""purple"">family</font></b>.		"
" If you choose to be tested after you become pregnant, tests that may be done during the pregnancy (either on the mother or fetus) include:  - <b><font color=""purple"">Amniocentesis</font></b>, in which fluid is withdrawn from the <b><font color=""purple"">amniotic sac</font></b> (fluid that surrounds the baby)  - <b><font color=""purple"">Chorionic villus sampling</font></b> (CVS), which takes a sample of the cells from the placenta  - Percutaneous umbilical blood sampling (PUBS),which tests blood from the umbilical cord (the cord that connects the mother to the baby)  - Noninvasive prenatal screening, which looks in the <b><font color=""purple"">mother's</font></b> <b><font color=""purple"">blood</font></b> for DNA from the baby that may have an extra or missing chromosome    These tests have some risks.		"
" They may cause <b><font color=""purple"">infection</font></b>, harm the fetus, or cause a <b><font color=""purple"">miscarriage</font></b>.		"
" If you are at risk, or if you find out that your <b><font color=""purple"">baby</font></b> has a <b><font color=""purple"">disorder</font></b>, your counselor and doctor will talk to you about options and resources.		"
