Sentence
" The <b><font color=""purple"">urethra</font></b> is the tube that carries <b><font color=""purple"">urine</font></b> out of your body from your bladder.		"
" The three main types of <b><font color=""purple"">urinary incontinence</font></b> are:  - <b><font color=""purple"">Stress incontinence</font></b> -- occurs during activities like coughing, sneezing, laughing, or exercise.		"
" Causes of <b><font color=""purple"">urinary incontinence</font></b> include:  - Blockage in the urinary system  - <b><font color=""purple"">Brain</font></b> or nerve problems  - Dementia or other mental health problems that make it hard to feel and respond to the urge to urinate  - Problems with the urinary system  - Nerve and muscle problems    <b><font color=""purple"">Incontinence</font></b> may be sudden and go away after a short period of time.		"
" Causes of sudden or temporary incontinence include:  - <b><font color=""purple"">Bedrest</font></b> -- for example, when recovering from surgery  - Certain medications (such as diuretics, antidepressants, tranquilizers, some cough and cold remedies, and antihistamines)  - Mental confusion  - Pregnancy  - Prostate infection or inflammation  - Stool impaction from severe constipation, which causes pressure on the bladder  - Urinary tract infection or inflammation  - Weight gain    Causes that may be more long-term:  - Alzheimer's disease  - Bladder cancer  - Bladder spasms  - Depression  - Large prostate in men  - Nervous system conditions, such as multiple sclerosis or stroke  - Nerve or muscle damage after radiation <b><font color=""purple"">treatment</font></b> to the <b><font color=""purple"">pelvis  - Pelvic prolapse</font></b> in <b><font color=""purple"">women</font></b> -- falling or sliding of the bladder, urethra, or rectum into the vagina.		"
" Which <b><font color=""purple"">treatment</font></b> you get depends on what caused your <b><font color=""purple"">incontinence</font></b> and what type you have.		"
" There are four main <b><font color=""purple"">treatment</font></b> approaches for <b><font color=""purple"">urinary incontinence</font></b>:  Lifestyle changes.		"
" - Avoid <b><font color=""purple"">alcohol</font></b> and caffeinated <b><font color=""purple"">drinks</font></b> such as <b><font color=""purple"">coffee</font></b>, which can stimulate your <b><font color=""purple"">bladder</font></b>.		"
" Kegel exercises can help strengthen the <b><font color=""purple"">muscles</font></b> of your <b><font color=""purple"">pelvic floor</font></b>.		"
" These <b><font color=""purple"">drugs</font></b> help prevent <b><font color=""purple"">muscle spasms</font></b>, relax the bladder, and improve bladder function.		"
" Your provider can help you learn how to take these <b><font color=""purple"">medicines</font></b> and manage their <b><font color=""purple"">side effects</font></b>.		"
