Sentence
" Prostatitis is <b><font color=""purple"">swelling</font></b> of the <b><font color=""purple"">prostate gland</font></b>.		"
" Any <b><font color=""purple"">bacteria</font></b> that can cause a <b><font color=""purple"">urinary tract infection</font></b> can cause acute bacterial prostatitis.		"
" <b><font color=""purple"">Infections</font></b> spread through sexual contact can cause <b><font color=""purple"">prostatitis</font></b>.		"
" Sexually transmitted infections (STIs) are more likely to occur from:  - Certain sexual practices, such as having anal sex without wearing a condom  - Having many sexual partners    In men over age 35, <b><font color=""purple"">E. coli</font></b> and other common <b><font color=""purple"">bacteria</font></b> most often cause <b><font color=""purple"">prostatitis</font></b>.		"
" This type of <b><font color=""purple"">prostatitis</font></b> may begin in the:  - Epididymis, a small tube that sits on top of the testes  - <b><font color=""purple"">Urethra</font></b>, the tube that carries <b><font color=""purple"">urine</font></b> from your <b><font color=""purple"">bladder</font></b> and out through the <b><font color=""purple"">penis</font></b>    <b><font color=""purple"">Acute prostatitis</font></b> may also be caused by problems with the urethra or prostate, such as:  - Blockage that reduces or prevent the flow of urine out of the bladder  - <b><font color=""purple"">Foreskin</font></b> of the <b><font color=""purple"">penis</font></b> that cannot be pulled back (phimosis)  - Injury to the area between the scrotum and anus (perineum)  - <b><font color=""purple"">Urinary catheter</font></b>, cystoscopy, or <b><font color=""purple"">prostate</font></b> <b><font color=""purple"">biopsy</font></b> (removing a piece of tissue to look for cancer)    Men age 50 or older who have an enlarged prostate have a higher risk for <b><font color=""purple"">prostatitis</font></b>.		"
" Symptoms of chronic prostatitis can be similar to <b><font color=""purple"">symptoms</font></b> of an enlarged <b><font color=""purple"">prostate gland</font></b>.		"
" Some <b><font color=""purple"">people</font></b> have no <b><font color=""purple"">symptoms</font></b> between episodes of prostatitis.		"
" Urinary symptoms include:  - Blood in the urine  - Burning or pain with urination  - Difficulty starting to urinate or emptying the bladder  - Foul-smelling urine  - Weak urine stream    Other <b><font color=""purple"">symptoms</font></b> that may occur with this condition:  - <b><font color=""purple"">Pain</font></b> or achiness in the abdomen above the pubic bone, in the lower back, in the area between the genitals and anus, or in the testicles  - <b><font color=""purple"">Pain</font></b> with <b><font color=""purple"">ejaculation</font></b> or blood in the semen  - <b><font color=""purple"">Pain</font></b> with <b><font color=""purple"">bowel movements</font></b>    If prostatitis occurs with an <b><font color=""purple"">infection</font></b> in or around the testicles (epididymitis or orchitis), you may also have symptoms of that condition.		"
" During a physical exam, your <b><font color=""purple"">health care provider</font></b> may find:  - Enlarged or tender lymph nodes in your groin  - Fluid released from your urethra  - Swollen or tender scrotum    The provider may perform a digital rectal <b><font color=""purple"">exam</font></b> to examine your prostate.		"
" Prostatitis may affect the results of the prostate-specific antigen (PSA), a <b><font color=""purple"">blood test</font></b> to screen for <b><font color=""purple"">prostate cancer</font></b>.		"
" <b><font color=""purple"">Antibiotics</font></b> are often used to treat <b><font color=""purple"">prostate infections</font></b>.		"
" - Take warm <b><font color=""purple"">baths</font></b> to relieve <b><font color=""purple"">pain</font></b>.		"
" Complications may include:  - Abscess  - Inability to urinate (urinary retention)  - Spread of <b><font color=""purple"">bacteria</font></b> from the <b><font color=""purple"">prostate</font></b> to the bloodstream (sepsis)		"
