Sentence
" Most adults can hold over 2 <b><font color=""purple"">cups</font></b> of urine in their <b><font color=""purple"">bladder</font></b>.		"
" You may notice it when you:  - Cough  - Sneeze  - Laugh  - Exercise  - Lift heavy objects    Weakened muscles may be caused by:  - Childbirth  - Injury to the urethra area  - Some medicines  - Surgery in the pelvic area or the prostate (in men)  - Unknown causes    <b><font color=""purple"">Stress incontinence</font></b> is the most common type in <b><font color=""purple"">women</font></b>.		"
" Your <b><font color=""purple"">health care provider</font></b> will perform a <b><font color=""purple"">physical exam</font></b>.		"
" - Pelvic or abdominal ultrasound  - Post-void residual (PVR) to measure the amount of urine left after you urinate  - Urinalysis to check for urinary tract infection  - Urinary stress test (you stand with a full bladder and then cough)  - <b><font color=""purple"">Urodynamic studies</font></b> to measure pressure and urine flow  - <b><font color=""purple"">X-rays</font></b> with <b><font color=""purple"">contrast dye</font></b> to look at your <b><font color=""purple"">kidneys</font></b> and bladder		"
" - Avoid alcohol and caffeinated <b><font color=""purple"">drinks</font></b> such as <b><font color=""purple"">coffee</font></b>.		"
" - Anticholinergic medicines help relax the <b><font color=""purple"">muscles</font></b> of the <b><font color=""purple"">bladder</font></b>.		"
" They include <b><font color=""purple"">oxybutynin</font></b> (<b><font color=""purple"">Oxytrol</font></b>, Ditropan), <b><font color=""purple"">tolterodine</font></b> (<b><font color=""purple"">Detrol</font></b>), <b><font color=""purple"">darifenacin</font></b> (<b><font color=""purple"">Enablex</font></b>), <b><font color=""purple"">trospium</font></b> (<b><font color=""purple"">Sanctura</font></b>), and solifenacin (Vesicare).		"
" - <b><font color=""purple"">Antimuscarinic</font></b> <b><font color=""purple"">drugs</font></b> block <b><font color=""purple"">bladder</font></b> <b><font color=""purple"">contractions</font></b>.		"
" - <b><font color=""purple"">Estrogen therapy</font></b> may help improve <b><font color=""purple"">symptoms</font></b> in <b><font color=""purple"">women</font></b> who have gone through menopause.		"
" - <b><font color=""purple"">Imipramine</font></b>, a <b><font color=""purple"">tricyclic antidepressant</font></b>, helps relax bladder muscles.		"
" <b><font color=""purple"">SURGERIES</font></b>  If other <b><font color=""purple"">treatments</font></b> do not work, your provider may recommend surgery.		"
" - Male sling is a mesh <b><font color=""purple"">tape</font></b> used to put pressure on the <b><font color=""purple"">urethra</font></b>.		"
" <b><font color=""purple"">Surgery</font></b> can cure some <b><font color=""purple"">people</font></b> with <b><font color=""purple"">stress incontinence</font></b>.		"
" They can include:  - Wearing away of materials placed during surgery, such as a sling or artificial sphincter  - Fistulas or abscesses  - Irritation of the <b><font color=""purple"">vagina</font></b> <b><font color=""purple"">lips</font></b> (vulva)  - <b><font color=""purple"">Pain</font></b> during intercourse  - Skin sores in <b><font color=""purple"">people</font></b> who can't get out of the bed or chair  - Unpleasant odors  - Urinary tract infections  - Vaginal discharge   The condition may get in the way of social activities, careers, and relationships.		"
" Call your <b><font color=""purple"">health care provider</font></b> if you have <b><font color=""purple"">symptoms</font></b> of stress incontinence and they bother you.		"
" Doing Kegel <b><font color=""purple"">exercises</font></b> may help prevent <b><font color=""purple"">symptoms</font></b>.		"
