Sentence
" <b><font color=""purple"">Hormone therapy</font></b> (HT) uses one or more hormones to treat <b><font color=""purple"">symptoms</font></b> of menopause.		"
" Menstrual flow may come to a sudden halt after surgery to remove the ovaries, <b><font color=""purple"">chemotherapy</font></b>, or certain hormone treatments for <b><font color=""purple"">breast cancer</font></b>.		"
" Your doctor can prescribe other <b><font color=""purple"">medicines</font></b> to treat <b><font color=""purple"">osteoporosis</font></b>.		"
" - Taking <b><font color=""purple"">estrogen</font></b> and <b><font color=""purple"">progesterone</font></b> together for longer than 3 to 5 years increases your risk of <b><font color=""purple"">breast cancer</font></b>.		"
" - Taking HT can make the <b><font color=""purple"">mammogram</font></b> <b><font color=""purple"">image</font></b> of your <b><font color=""purple"">breasts</font></b> look cloudy.		"
" - Taking <b><font color=""purple"">estrogen</font></b> alone does not carry as high a risk for <b><font color=""purple"">breast cancer</font></b> as estrogen and progesterone together.		"
" - Taking progestin with <b><font color=""purple"">estrogen</font></b> seems to protect against this <b><font color=""purple"">cancer</font></b>.		"
" So if you have a <b><font color=""purple"">uterus</font></b>, you should take HT with both <b><font color=""purple"">estrogen</font></b> and <b><font color=""purple"">progestin</font></b>.		"
" - HT may increase the risk of <b><font color=""purple"">heart disease</font></b> in older <b><font color=""purple"">women</font></b>.		"
" - HT may increase the risk in <b><font color=""purple"">women</font></b> who began using <b><font color=""purple"">estrogen</font></b> more than 10 years after their last period.		"
" <b><font color=""purple"">STROKE</font></b>  <b><font color=""purple"">Women</font></b> who take only <b><font color=""purple"">estrogen</font></b> and who take <b><font color=""purple"">estrogen</font></b> with <b><font color=""purple"">progesterone</font></b> have an increased risk of stroke.		"
" You should not take hormone therapy if you:  - Have had a stroke or heart attack  - Have a history of <b><font color=""purple"">blood clots</font></b> in your <b><font color=""purple"">veins</font></b> or <b><font color=""purple"">lungs</font></b>  - Have had breast or endometrial cancer  - Have liver disease   Certain lifestyle changes can help you adjust to the changes of menopause without taking hormones.		"
" If you have <b><font color=""purple"">vaginal bleeding</font></b> or other unusual <b><font color=""purple"">symptoms</font></b> during hormone therapy, call your doctor.		"
