Sentence
" <b><font color=""purple"">Ulnar nerve</font></b> <b><font color=""purple"">dysfunction</font></b> is a problem with a nerve that travels from the <b><font color=""purple"">shoulder</font></b> to the hand, called the ulnar nerve.		"
" The usual causes of <b><font color=""purple"">mononeuropathy</font></b> are:  - An illness in the whole body that damages a single nerve  - Direct injury to the nerve  - Long-term pressure on the nerve  - Pressure on the <b><font color=""purple"">nerve</font></b> caused by swelling or injury of nearby body structures   Ulnar neuropathy occurs when there is damage to the ulnar nerve, which travels down the arm.		"
" Damage to the <b><font color=""purple"">ulnar nerve</font></b> can be caused by:  - Long-term pressure on the <b><font color=""purple"">elbow</font></b>  - An elbow fracture or dislocation   Temporary pain and tingling of this nerve can occur if the <b><font color=""purple"">elbow</font></b> is hit, producing the experience of hitting the ""funny bone"" at the <b><font color=""purple"">elbow</font></b>.		"
" - <b><font color=""purple"">Abnormal sensations</font></b> in the <b><font color=""purple"">little finger</font></b> and part of the ring finger, usually on the palm side  - Loss of coordination of the fingers  - Numbness, decreased sensation  - Pain  - Tingling, burning sensation  - Weakness and clumsiness of the hand   Pain or numbness may awaken you from sleep.		"
" <b><font color=""purple"">Activities</font></b> such as <b><font color=""purple"">tennis</font></b> or <b><font color=""purple"">golf</font></b> may make the condition worse.		"
" An exam of the hand and wrist may show:  - ""Claw-like"" deformity (in severe cases)  - Difficulty moving the fingers  - <b><font color=""purple"">Wasting</font></b> of the <b><font color=""purple"">hand</font></b> <b><font color=""purple"">muscles</font></b> (in severe cases)  - Weakness of hand flexing   Tests may be needed, depending on your history, symptoms, and findings from the physical exam.		"
" These tests may include:  - Blood tests  - Imaging scans  - MRI of the neck  - Nerve ultrasound  - <b><font color=""purple"">Nerve conduction tests</font></b>  - Recording of the electrical activity in <b><font color=""purple"">muscles</font></b> (EMG)  - X-rays		"
" Medications may include:  - Over-the-counter <b><font color=""purple"">pain relievers</font></b> or prescription pain medications to control <b><font color=""purple"">pain</font></b> (<b><font color=""purple"">neuralgia</font></b>)  - Other <b><font color=""purple"">medications</font></b>, including <b><font color=""purple"">gabapentin</font></b>, <b><font color=""purple"">phenytoin</font></b>, <b><font color=""purple"">carbamazepine</font></b>, or <b><font color=""purple"">tricyclic antidepressants</font></b> such as <b><font color=""purple"">amitriptyline</font></b> or <b><font color=""purple"">duloxetine</font></b>, to reduce stabbing pains  - <b><font color=""purple"">Corticosteroids</font></b> injected into the area to reduce <b><font color=""purple"">swelling</font></b> and <b><font color=""purple"">pressure</font></b> on the nerve   A supportive splint at either the wrist or elbow can help prevent further injury and relieve the <b><font color=""purple"">symptoms</font></b>.		"
" If the <b><font color=""purple"">ulnar nerve</font></b> is injured at the <b><font color=""purple"">elbow</font></b>, wearing a pad may help protect the nerve from further injury.		"
" Surgery to relieve pressure on the <b><font color=""purple"">nerve</font></b> may help if the symptoms get worse, or if there is proof that part of the <b><font color=""purple"">nerve</font></b> is wasting away.		"
" - <b><font color=""purple"">Deformity</font></b> of the hand  - Partial or complete loss of sensation in the <b><font color=""purple"">hand</font></b> or fingers  - Partial or complete loss of wrist or hand movement  - Recurrent or unnoticed injury to the hand		"
" Call your <b><font color=""purple"">health care provider</font></b> if:  - You have <b><font color=""purple"">symptoms</font></b> of <b><font color=""purple"">ulnar nerve</font></b> <b><font color=""purple"">dysfunction</font></b>  - You have been injured and you experience persistent tingling, numbness, or pain down your forearm and the 4th and 5th fingers.		"
