Sentence
" <b><font color=""purple"">Osteosarcoma</font></b> is a very rare type of <b><font color=""purple"">cancerous</font></b> <b><font color=""purple"">bone tumor</font></b> that usually develops in <b><font color=""purple"">teenagers</font></b>.		"
" <b><font color=""purple"">Osteosarcoma</font></b> is the most common <b><font color=""purple"">bone cancer</font></b> in <b><font color=""purple"">children</font></b>.		"
" <b><font color=""purple"">Boys</font></b> and <b><font color=""purple"">girls</font></b> are just as likely to develop this <b><font color=""purple"">tumor</font></b> until the late teens, when it occurs more often in boys.		"
" In some cases, <b><font color=""purple"">osteosarcoma</font></b> runs in <b><font color=""purple"">families</font></b>.		"
" This <b><font color=""purple"">gene</font></b> is also associated with <b><font color=""purple"">familial retinoblastoma</font></b>.		"
" This is a <b><font color=""purple"">cancer</font></b> of the <b><font color=""purple"">eye</font></b> that occurs in <b><font color=""purple"">children</font></b>.		"
" <b><font color=""purple"">Osteosarcoma</font></b> tends to occur in the <b><font color=""purple"">bones</font></b> of the:  - Shin (near the knee)  - Thigh (near the knee)  - Upper arm (near the shoulder)    <b><font color=""purple"">Osteosarcoma</font></b> occurs most commonly in large <b><font color=""purple"">bones</font></b> in the area of bone with the fastest growth rate.		"
" The first <b><font color=""purple"">symptom</font></b> is usually <b><font color=""purple"">bone pain</font></b> near a joint.		"
" This <b><font color=""purple"">symptom</font></b> may be overlooked because of other more common causes of <b><font color=""purple"">joint pain</font></b>.		"
" Other symptoms may include any of the following:  - Bone fracture (may occur after a routine movement)  - Limitation of motion  - Limping (if the <b><font color=""purple"">tumor</font></b> is in the <b><font color=""purple"">leg</font></b>)  - Pain when lifting (if the <b><font color=""purple"">tumor</font></b> is in the <b><font color=""purple"">arm</font></b>)  - Tenderness, swelling, or redness at the site of the tumor		"
" Tests that may be done include:  - Biopsy (at time of surgery for diagnosis)  - Blood tests  - Bone scan to see if the cancer has spread to other bones  - <b><font color=""purple"">CT scan</font></b> of the <b><font color=""purple"">chest</font></b> to see if the cancer has spread to the lungs  - MRI scan  - PET scan  - X-ray		"
" <b><font color=""purple"">Treatment</font></b> usually starts after a <b><font color=""purple"">biopsy</font></b> of the tumor is done.		"
" <b><font color=""purple"">Surgery</font></b> is used after <b><font color=""purple"">chemotherapy</font></b> to remove any remaining tumor.		"
" In rare cases, more involved <b><font color=""purple"">surgery</font></b> (<b><font color=""purple"">amputation</font></b>) is necessary.		"
