Sentence
" A <b><font color=""purple"">food allergy</font></b> is type of immune response triggered by <b><font color=""purple"">eggs</font></b>, peanuts, milk, or some other specific food.		"
" Many <b><font color=""purple"">people</font></b> have a <b><font color=""purple"">food intolerance</font></b>.		"
" In a <b><font color=""purple"">person</font></b> with a <b><font color=""purple"">food allergy</font></b>, the immune response is oversensitive.		"
" <b><font color=""purple"">Chemicals</font></b> such as <b><font color=""purple"">histamines</font></b> are released.		"
" Any <b><font color=""purple"">food</font></b> can cause an <b><font color=""purple"">allergic reaction</font></b>.		"
" The most common food allergies are to:  - Eggs (mostly in children)  - Fish (older children and adults)  - Milk (people of all ages)  - Peanuts (people of all ages)  - Shellfish such as shrimp, crab, and lobster (people of all ages)  - Soy (mostly in children)  - Tree nuts (people of all ages)  - Wheat (people of all ages)    In rare cases, <b><font color=""purple"">food additives</font></b>, such as <b><font color=""purple"">dyes</font></b>, thickeners, and <b><font color=""purple"">preservatives</font></b>, can cause a <b><font color=""purple"">food allergy</font></b> or intolerance reaction.		"
" Some <b><font color=""purple"">people</font></b> have an oral <b><font color=""purple"">allergy</font></b>.		"
" Other symptoms that may occur include:  - Belly pain  - Trouble swallowing  - <b><font color=""purple"">Itching</font></b> of the <b><font color=""purple"">mouth</font></b>, <b><font color=""purple"">throat</font></b>, <b><font color=""purple"">eyes</font></b>, <b><font color=""purple"">skin</font></b>, or any other area  - Light headedness or fainting  - Nasal congestion, runny nose  - Stomach cramps, diarrhea, nausea, or vomiting  - Runny nose  - <b><font color=""purple"">Swelling</font></b> (<b><font color=""purple"">angioedema</font></b>), especially of the eyelids, face, lips, and tongue  - Shortness of <b><font color=""purple"">breath    Symptoms</font></b> of <b><font color=""purple"">mouth</font></b> (oral) allergy syndrome:  - Itchy lips, tongue, and throat  - Swollen lips (sometimes)    In severe reactions, you may have low blood pressure and blocked airways.		"
" If you suspect that you or your <b><font color=""purple"">child</font></b> has a <b><font color=""purple"">food allergy</font></b>, see an allergy specialist <b><font color=""purple"">doctor</font></b> (<b><font color=""purple"">allergist</font></b>).		"
" Other treatments, including allergy shots and <b><font color=""purple"">probiotics</font></b>, have not been proven to help with <b><font color=""purple"">food allergies</font></b>.		"
" If you have symptoms on only one area of the body, for example, a <b><font color=""purple"">hive</font></b> on the <b><font color=""purple"">chin</font></b> after eating the food, you may not need any treatment.		"
" <b><font color=""purple"">Anaphylaxis</font></b> is a severe, whole-body <b><font color=""purple"">allergic reaction</font></b> that is life threatening.		"
" Although <b><font color=""purple"">people</font></b> with oral allergy <b><font color=""purple"">syndrome</font></b> may have an <b><font color=""purple"">anaphylactic reaction</font></b> in rare cases, they should ask their doctor if they need to carry injectable epinephrine.		"
" <b><font color=""purple"">Food allergies</font></b> can trigger or worsen <b><font color=""purple"">asthma</font></b>, <b><font color=""purple"">eczema</font></b>, or other <b><font color=""purple"">disorders</font></b>.		"
