Sentence
" Most of these <b><font color=""purple"">attacks</font></b> are caused by gallstones in the <b><font color=""purple"">gallbladder</font></b>.		"
" The <b><font color=""purple"">disease</font></b> occurs more often in <b><font color=""purple"">women</font></b> than in men.		"
" <b><font color=""purple"">Acute cholecystitis</font></b> is a painful condition that leads to <b><font color=""purple"">chronic cholecystitis</font></b>.		"
" It is not clear whether <b><font color=""purple"">chronic cholecystitis</font></b> causes any <b><font color=""purple"">symptoms</font></b>.		"
" To diagnose <b><font color=""purple"">diseases</font></b> of the <b><font color=""purple"">pancreas</font></b>.		"
" Tests that reveal gallstones or <b><font color=""purple"">inflammation</font></b> in the <b><font color=""purple"">gallbladder</font></b> include:  - Abdominal CT scan  - Abdominal ultrasound  - Gallbladder scan (HIDA scan)  - Oral cholecystogram		"
" <b><font color=""purple"">Surgery</font></b> is the most common <b><font color=""purple"">treatment</font></b>.		"
" If you are too <b><font color=""purple"">ill</font></b> to have surgery because of other <b><font color=""purple"">diseases</font></b> or conditions, the gallstones may be dissolved with medicine you take by mouth.		"
" Complications may include:  - <b><font color=""purple"">Cancer</font></b> of the <b><font color=""purple"">gallbladder</font></b> (rarely)  - Jaundice  - Pancreatitis  - Worsening of the condition		"
" Call your <b><font color=""purple"">health care provider</font></b> if you develop <b><font color=""purple"">symptoms</font></b> of cholecystitis.		"
