Sentence
" <b><font color=""purple"">Aspergillosis</font></b> is an <b><font color=""purple"">infection</font></b> or allergic response due to the <b><font color=""purple"">Aspergillus</font></b> <b><font color=""purple"">fungus</font></b>.		"
" <b><font color=""purple"">Aspergillosis</font></b> is caused by a <b><font color=""purple"">fungus</font></b> called Aspergillus.		"
" The <b><font color=""purple"">fungus</font></b> is often found growing on dead leaves, stored grain, compost piles, or in other decaying <b><font color=""purple"">vegetation</font></b>.		"
" Although most people are often exposed to Aspergillus, <b><font color=""purple"">infections</font></b> caused by the <b><font color=""purple"">fungus</font></b> rarely occur in people who have a healthy immune system.		"
" This <b><font color=""purple"">infection</font></b> usually develops in <b><font color=""purple"">people</font></b> who already have <b><font color=""purple"">lung problems</font></b> such as asthma or cystic fibrosis.		"
" - <b><font color=""purple"">Aspergilloma</font></b> is a growth (<b><font color=""purple"">fungus ball</font></b>) that develops in an area of past lung disease or <b><font color=""purple"">lung</font></b> <b><font color=""purple"">scarring</font></b> such as tuberculosis or lung abscess.		"
" - <b><font color=""purple"">Invasive pulmonary aspergillosis</font></b> is a serious <b><font color=""purple"">infection</font></b> with pneumonia.		"
" This <b><font color=""purple"">infection</font></b> occurs most often in <b><font color=""purple"">people</font></b> with a weakened immune system.		"
" Symptoms of allergic <b><font color=""purple"">pulmonary aspergillosis</font></b> may include:  - Cough  - Coughing up blood or brownish mucus plugs  - Fever  - General ill feeling (malaise)  - Wheezing  - Weight loss    Other symptoms depend on the part of the body affected, and may include:  - Bone pain  - Chest pain  - Chills  - Decreased urine output  - Headaches  - Increased <b><font color=""purple"">phlegm</font></b> production, which may be bloody  - Shortness of breath  - Skin sores (lesions)  - Vision problems		"
" Tests to diagnose Aspergillus infection include:  - Aspergillus antibody test  - Chest x-ray  - Complete blood count  - CT scan  - Galactomannan (a molecule from the <b><font color=""purple"">fungus</font></b> that is sometimes found in the <b><font color=""purple"">blood</font></b>)  - Immunoglobulin E (IgE) blood level  - Lung function tests  - Sputum <b><font color=""purple"">stain</font></b> and culture for Aspergillus  - Tissue <b><font color=""purple"">biopsy</font></b>		"
" A <b><font color=""purple"">fungus ball</font></b> is usually not treated with antifungal <b><font color=""purple"">medicines</font></b> unless there is bleeding into the lung tissue.		"
" <b><font color=""purple"">Endocarditis</font></b> caused by <b><font color=""purple"">Aspergillus</font></b> is treated by surgically removing the infected heart valves.		"
" Allergic <b><font color=""purple"">aspergillosis</font></b> is treated with <b><font color=""purple"">drugs</font></b> that suppress the immune system (immunosuppressive drugs), such as prednisone.		"
" With treatment, <b><font color=""purple"">people</font></b> with allergic <b><font color=""purple"">aspergillosis</font></b> usually get better over time.		"
" If <b><font color=""purple"">invasive aspergillosis</font></b> does not get better with <b><font color=""purple"">drug</font></b> <b><font color=""purple"">treatment</font></b>, it eventually leads to <b><font color=""purple"">death</font></b>.		"
" Health problems from the disease or treatment include:  - Amphotericin B can cause kidney damage and unpleasant side effects such as fever and chills  - <b><font color=""purple"">Bronchiectasis</font></b> (permanent <b><font color=""purple"">scarring</font></b> and <b><font color=""purple"">enlargement</font></b> of the small sacs in the <b><font color=""purple"">lungs</font></b>)  - Invasive <b><font color=""purple"">lung disease</font></b> can cause <b><font color=""purple"">massive bleeding</font></b> from the lung  - <b><font color=""purple"">Mucus plugs</font></b> in the airways  - Permanent airway blockage  - <b><font color=""purple"">Respiratory failure</font></b>		"
" Call your <b><font color=""purple"">health care provider</font></b> if you develop <b><font color=""purple"">symptoms</font></b> of aspergillosis or if you have a weakened immune system and develop a fever.		"
