Sentence
" <b><font color=""purple"">LASIK</font></b> is <b><font color=""purple"">eye surgery</font></b> that permanently changes the shape of the cornea (the clear covering on the front of the eye).		"
" This allows <b><font color=""purple"">images</font></b> to be focused on the <b><font color=""purple"">retina</font></b>.		"
" This gives the <b><font color=""purple"">cornea</font></b> a new shape so that light rays are focused clearly on the <b><font color=""purple"">retina</font></b>.		"
" <b><font color=""purple"">LASIK</font></b> causes the <b><font color=""purple"">cornea</font></b> to be thinner.		"
" <b><font color=""purple"">LASIK</font></b> is an outpatient <b><font color=""purple"">surgical procedure</font></b>.		"
" A <b><font color=""purple"">hinge</font></b> on the <b><font color=""purple"">flap</font></b> prevents it from being completely separated from the <b><font color=""purple"">cornea</font></b>.		"
" LASIK is most often done on <b><font color=""purple"">people</font></b> who use <b><font color=""purple"">glasses</font></b> or <b><font color=""purple"">contact lenses</font></b> because of nearsightedness (myopia).		"
" - You should be at least 18 years old (21 in some cases, depending on the laser used), because <b><font color=""purple"">vision</font></b> may continue to change in <b><font color=""purple"">people</font></b> younger than 18.		"
" Using <b><font color=""purple"">LASIK</font></b> to correct a very nearsighted eye may prevent <b><font color=""purple"">amblyopia</font></b> (lazy eye).		"
" - You should not have this <b><font color=""purple"">procedure</font></b> if you are pregnant or breastfeeding, because these conditions can affect <b><font color=""purple"">eye measurements</font></b>.		"
" <b><font color=""purple"">Nearsightedness</font></b> may continue to increase in some <b><font color=""purple"">patients</font></b> until their mid to late 20s.		"
" <b><font color=""purple"">LASIK</font></b> may not be recommended for <b><font color=""purple"">patients</font></b> with <b><font color=""purple"">diabetes</font></b>, rheumatoid arthritis, lupus, glaucoma, <b><font color=""purple"">herpes infections</font></b> of the <b><font color=""purple"">eye</font></b>, or <b><font color=""purple"">cataracts</font></b>.		"
" Risks may include:  - Corneal infection  - Corneal scarring or permanent problems with the <b><font color=""purple"">cornea's shape</font></b>, making it impossible to wear contact lenses  - Decrease in <b><font color=""purple"">contrast sensitivity</font></b> -- even with 20/20 <b><font color=""purple"">vision</font></b>, objects may appear fuzzy or gray  - Dry eyes  - <b><font color=""purple"">Glare</font></b> or haloes  - Light sensitivity  - Night driving problems  - Patches of red or pink in the <b><font color=""purple"">white</font></b> of the eye (usually temporary)  - Reduced vision or permanent vision loss  - Scratchiness		"
" A complete <b><font color=""purple"">eye exam</font></b> will be done before <b><font color=""purple"">surgery</font></b> to make sure your eyes are healthy.		"
" Following the surgery:  - You may have burning, <b><font color=""purple"">itching</font></b>, or a feeling that something is in the <b><font color=""purple"">eye</font></b>.		"
" Most <b><font color=""purple"">people's</font></b> <b><font color=""purple"">vision</font></b> will stabilize in a few days after <b><font color=""purple"">surgery</font></b>, but for some <b><font color=""purple"">people</font></b> it may take up to 3 - 6 months.		"
" Although a second <b><font color=""purple"">surgery</font></b> may improve distance <b><font color=""purple"">vision</font></b>, it may not relieve other symptoms, such as glare, haloes, or problems with night driving.		"
