Sentence
	null	
"	<b><font color=""purple"">He</font></b> was born in Danville, Illinois.	"
"	<b><font color=""purple"">He</font></b> is unusual among <b><font color=""purple"">astronauts</font></b> as he did not have a background in flight test nor did he earn any advanced academic degrees.	"
"	Typically those who did not do military flight test have an MD or PhD, if not a masters.	"
	null	
	null	
"	<b><font color=""purple"">Tanner</font></b> flew aboard the Space Shuttle Atlantis on <b><font color=""purple"">the STS-66</font></b>, November 314, 1994, performing the Atmospheric Laboratory for Applications and Science-3 (ATLAS-3) mission.	"
	null	
	The mission also carried the CRISTA-SPAS satellite that was deployed to study the chemical composition of the middle atmosphere and retrieved later in the mission.	
"	<b><font color=""purple"">Tanner</font></b> logged 262 hours and 34 minutes in space and 175 orbits of the Earth.	"
"	<b><font color=""purple"">Tanner</font></b> performed two space walks as a member of the <b><font color=""purple"">STS-82</font></b> crew to service the Hubble Space Telescope (HST) in February, 1997.	"
	null	
	null	
	The crew boosted HSTs orbit by 8 nautical miles (15km) before releasing it to once again study the universe.	
	Tanners two space walks totaled 14 hours and 01 minutes.	
"	The flight orbited the earth 150 times covering 4.1 million miles (6,600,000km) in 9 days, 23 hours, 37 minutes.	"
	null	
	null	
"	<b><font color=""purple"">Tanner</font></b> performed three space walks totaling 19 hours 20 minutes.	"
"	Mission duration was 10 days, 19 hours, 57 minutes, and covered 4.47 million miles (7,190,000km).	"
"	Tanner's fourth mission, <b><font color=""purple"">STS-115</font></b> aboard Space Shuttle Atlantis launched on September 9, 2006.	"
"	On September 13, he participated in the 5 hour 26 min spacewalk to connect the P3/4 truss to the ISS.	"
"	<b><font color=""purple"">STS-115</font></b> returned to Earth on September 21, 2006.	"
"	<b><font color=""purple"">Tanner</font></b> joined the University of Colorado Boulder's Aerospace Engineering Science department as a senior instructor in September 2008.	"
"	<b><font color=""purple"">He</font></b> assists with senior project course and master's project course.	"
"	<b><font color=""purple"">Tanner</font></b> is <b><font color=""purple"">an Eagle Scout</font></b> with the Boy Scouts of <b><font color=""purple"">America</font></b>.	"
	null	
