Sentence
"	Jean-Franois Andr <b><font color=""purple"">Clervoy</font></b> (born 19 November 1958) is a <b><font color=""purple"">French</font></b> engineer and a <b><font color=""purple"">CNES and ESA</font></b> <b><font color=""purple"">astronaut</font></b>.	"
"	<b><font color=""purple"">He</font></b> is a veteran of three NASA Space Shuttle missions.	"
"	<b><font color=""purple"">Clervoy</font></b> was born 19 November 1958 in Longeville-ls-Metz, France.	"
"	<b><font color=""purple"">He</font></b> therefore considers himself as Lorrain Mosellan, but also as Toulousain by adoption.	"
"	<b><font color=""purple"">He</font></b> has a twin brother, Patrick, a military physician.	"
"	<b><font color=""purple"">He</font></b> is married to the former Laurence Boulanger.	"
	They have two children.	
"	<b><font color=""purple"">Clervoy</font></b> enjoys racquet sports, skill games, canyoning, skiing, and flying activities such as boomerang, frisbee, kites.	"
	Received his baccalaurat from Collge Militaire de Saint Cyr l' Ecole in 1976; passed Math.	
	Sup.	
	and Math.	
	Sp.	
"	M' at <b><font color=""purple"">Prytane Militaire</font></b>, <b><font color=""purple"">La Flche</font></b> in 1978.	"
"	Graduated from Ecole Polytechnique, Paris, in 1981, he became a member of the Corps of Armament.	"
	null	
"	<b><font color=""purple"">He</font></b> graduated from high-school in Saint-Cyr Lycee, and then joined a class for preparation of ""<b><font color=""purple"">Grandes coles</font></b>"" being admitted to the <b><font color=""purple"">cole polytechnique</font></b>.	"
	null	
	There he trained as a test engineer.	
"	<b><font color=""purple"">He</font></b> is a member of Association of Space Explorers and a distinguished member of the French Aeronautics and Astronautics Association.	"
	null	
	null	
	null	
	Jean-Franois holds a commission as Ingnieur en Chef de l' Armement in the DGA.	
"	In 1991, he trained in Star City, Moscow, on the Soyuz and Mit systems.	"
"	In 1992, he joined the astronaut corps of the European Space Agency (ESA) at the European Astronaut Centre (EAC) in Cologne.	"
"	<b><font color=""purple"">Clervoy</font></b> was detached to the <b><font color=""purple"">NASA</font></b> Johnson <b><font color=""purple"">Space</font></b> Center/Houston in August 1992 to gain <b><font color=""purple"">Space</font></b> <b><font color=""purple"">Shuttle</font></b> mission specialist qualifications.	"
	null	
	null	
"	<b><font color=""purple"">He</font></b> flew twice aboard <b><font color=""purple"">Space Shuttle Atlantis</font></b> and once aboard Discovery for a total of 675 hours in <b><font color=""purple"">space</font></b>.	"
"	<b><font color=""purple"">Clervoy</font></b> holds military and civilian parachuting licenses, military and civilian scuba-diving licenses, and private pilot license.	"
"	<b><font color=""purple"">Clervoy</font></b> is a member of ESA's European <b><font color=""purple"">Astronaut</font></b> Corps, whose homebase is the European <b><font color=""purple"">Astronaut</font></b> Centre (EAC) located in Cologne, Germany.	"
"	<b><font color=""purple"">He</font></b> is currently seconded to the ATV (Automated Transfer Vehicle) ESA project as Senior Advisor Astronaut in <b><font color=""purple"">Les Mureaux</font></b> (<b><font color=""purple"">France</font></b>).	"
"	<b><font color=""purple"">He</font></b> is also president of Novespace, the European company which provides zero-g flights with an Airbus A300.	"
	null	
"	<b><font color=""purple"">Clervoy</font></b> used the robotic arm to deploy the CRISTA-SPAS atmospheric research satellite 20 hours after lift-off.	"
"	The mission was accomplished in 175 Earth orbits, traveling 4.5 million miles in 262 hours and 34 minutes.	"
"	<b><font color=""purple"">STS-84</font></b> Atlantis (1524 May 1997), was <b><font color=""purple"">NASA</font></b>s sixth <b><font color=""purple"">Shuttle</font></b> <b><font color=""purple"">mission</font></b> to rendezvous and dock with the Russian Space Station Mir.	"
	null	
"	<b><font color=""purple"">He</font></b> was also trained as a contingency spacewalker on this mission.	"
"	<b><font color=""purple"">STS-84</font></b> was accomplished in 144 <b><font color=""purple"">Earth orbits</font></b>, traveling 3.6 million miles in.221 hours and 20 minutes.	"
	null	
"	<b><font color=""purple"">Clervoy</font></b> was the flight engineer for ascent, entry and rendezvous.	"
	null	
"	The <b><font color=""purple"">STS-103</font></b> mission was accomplished in 120 <b><font color=""purple"">Earth orbits</font></b>, traveling 3.2 million miles in 191 hours and 11 minutes.	"
