Sentence
"	<b><font color=""purple"">Terry W. Virts</font></b>, Jr. (born 1 December 1967) is a <b><font color=""purple"">NASA</font></b> <b><font color=""purple"">astronaut</font></b>, and <b><font color=""purple"">Colonel</font></b> in <b><font color=""purple"">the United States Air Force</font></b>.	"
"	<b><font color=""purple"">Virts</font></b> was born in 1967 in Baltimore, <b><font color=""purple"">Maryland</font></b>, but considers Columbia, <b><font color=""purple"">Maryland</font></b>, to be his hometown.	"
"	<b><font color=""purple"">He</font></b> graduated from Oakland Mills High School in Columbia, Maryland in 1985.	"
	null	
"	While at the Air Force Academy, <b><font color=""purple"">Virts</font></b> attended the cole de l'Air in 1988 on an exchange program.	"
	null	
	null	
"	<b><font color=""purple"">He</font></b> was then assigned to the 31st Tactical Fighter Wing at Homestead Air Force Base, Florida.	"
"	After Hurricane Andrew struck southern Florida in 1992, his squadron was moved to Moody Air Force Base, Georgia.	"
	null	
"	<b><font color=""purple"">Virts</font></b> was selected for <b><font color=""purple"">Test Pilot School</font></b> in 1997 at <b><font color=""purple"">Edwards Air Force Base</font></b>, California.	"
"	Following graduation, he was an Experimental Test Pilot at the F-16 Combined Test Force.	"
"	<b><font color=""purple"">He</font></b> has logged over 3,000 flight hours in more than 40 different aircraft.	"
"	Selected as a pilot by <b><font color=""purple"">NASA</font></b> in July 2000, <b><font color=""purple"">Virts</font></b> reported for training in August 2000.	"
"	His technical assignments have included lead <b><font color=""purple"">astronaut</font></b> for the NASA T-38 <b><font color=""purple"">program</font></b>, Shuttle Avionics Integration Laboratory (SAIL) test crewmember, and <b><font color=""purple"">Expedition 9</font></b> crew support <b><font color=""purple"">astronaut</font></b>.	"
	null	
"	<b><font color=""purple"">Virts</font></b> will be a part of <b><font color=""purple"">the Expedition 42</font></b> and Expedition 43 crews, launching to <b><font color=""purple"">the International Space Station</font></b> in November 2014.	"
	null	
"	His military decorations include <b><font color=""purple"">the Meritorious Service Medal</font></b>, <b><font color=""purple"">the Air Medal</font></b>, <b><font color=""purple"">Aerial Achievement Medal</font></b>, and <b><font color=""purple"">the Air Force Commendation Medal</font></b>.	"
