Sentence
"	<b><font color=""purple"">Linda Maxine Godwin</font></b> (Ph.D.) is an American scientist and a <b><font color=""purple"">NASA</font></b> <b><font color=""purple"">astronaut</font></b>.	"
"	<b><font color=""purple"">Godwin</font></b> is the Assistant to the Director for Exploration, Flight Crew Operations Directorate at the Johnson Space Center.	"
"	<b><font color=""purple"">She</font></b> is currently a Professor in the Department of Physics and Astronomy of the University of Missouri.	"
"	<b><font color=""purple"">Godwin</font></b> was born July 2, 1952, in Cape Girardeau, <b><font color=""purple"">Missouri</font></b>, but her hometown is Jackson, <b><font color=""purple"">Missouri</font></b>.	"
	null	
"	<b><font color=""purple"">Godwin</font></b> is a member of the American Physical Society, the Ninety-Nines, Inc., Association of Space Explorers, Aircraft Owners and Pilots Association.	"
"	<b><font color=""purple"">She</font></b> is married to fellow <b><font color=""purple"">astronaut</font></b> <b><font color=""purple"">Steven Nagel</font></b>.	"
"	After completing undergraduate studies in physics and mathematics at Southeast Missouri State University, <b><font color=""purple"">Godwin</font></b> attended graduate school at the University of Missouri in Columbia, Missouri.	"
	During that time she taught undergraduate physics labs and was the recipient of several research assistantships.	
	null	
	Results of her research have been published in several journals.	
"	<b><font color=""purple"">Godwin</font></b> is an instrument rated private pilot.	"
	null	
"	Selected by <b><font color=""purple"">NASA</font></b> as an <b><font color=""purple"">astronaut</font></b> candidate in June 1985, <b><font color=""purple"">Godwin</font></b> became an <b><font color=""purple"">astronaut</font></b> in July 1986.	"
	null	
	null	
"	<b><font color=""purple"">Godwin</font></b> is currently the Assistant to the Director for Exploration, Flight Crew Operations Directorate at the Johnson Space Center.	"
"	A veteran of four space flights, <b><font color=""purple"">Godwin</font></b> has logged over 38 days in space, including over ten EVA hours in two spacewalks .	"
	null	
"	<b><font color=""purple"">STS-37</font></b> Atlantis (April 5-April 11, 1991) was launched from <b><font color=""purple"">the Kennedy Space Center</font></b>, Florida, and returned to land at Edwards Air Force Base, California.	"
"	During the 93 orbits of the mission, the crew deployed the Gamma Ray Observatory (GRO) to study gamma ray sources in the universe.	"
"	GRO, at almost 35,000 pounds (16 Mg), was the heaviest payload deployed to date by the Shuttle Remote Manipulator System (RMS).	"
	null	
	null	
"	Atlantis carried amateur radio equipment for voice contact, fast scan and slow scan TV, and packet radio.	"
	Several hundred contacts were made with amateur radio operators around the world.	
"	Mission duration was 143 hours, 32 minutes, 44 seconds.	"
"	<b><font color=""purple"">STS-59</font></b> Endeavour (April 9-April 20, 1994) was the Space Radar Laboratory (SRL) mission.	"
	null	
	The imaging radars operated in three frequencies and four polarizations.	
	This multispectral capability of the radars provided information about the Earth's surface over a wide range of scales not discernible with previous single-frequency experiments.	
	The carbon monoxide sensor MAPS (Measurement of Air Pollution by Satellite) used gas filter radiometry to measure the global distribution of CO in the troposphere.	
"	Real-time crew observations of surface phenomena and climatic conditions augmented with over 14,000 photographs aided investigators in interpretation and calibration of the data.	"
"	The mission concluded with a landing at Edwards AFB after orbiting the Earth 183 times in 269 hours, 29 minutes.	"
"	<b><font color=""purple"">STS-76</font></b> Atlantis (March 22-March 31, 1996) was the third docking mission to the Russian space station Mir.	"
	null	
	null	
	null	
	The packages will be retrieved by a future shuttle mission.	
	null	
	null	
"	The <b><font color=""purple"">STS-76</font></b> mission was accomplished in 145 orbits of the Earth, traveling 3.8 million miles (6.1 Gm) in 221 hours and 15 minutes.	"
"	<b><font color=""purple"">STS-108</font></b> Endeavour (December 5-December 17, 2001) was the 12th <b><font color=""purple"">shuttle</font></b> <b><font color=""purple"">flight</font></b> to visit the International Space Station.	"
"	Endeavours crew delivered the <b><font color=""purple"">Expedition-4</font></b> crew and returned the <b><font color=""purple"">Expedition-3</font></b> crew.	"
	null	
	null	
"	<b><font color=""purple"">STS-108</font></b> was accomplished in 185 <b><font color=""purple"">Earth orbits</font></b>, traveling 4.8 million miles (7.7 Gm) in 283 hours and 36 minutes.	"
