Sentence
"	<b><font color=""purple"">Aleksandr Ivanovich Laveykin</font></b> (born April 21, 1951) was a <b><font color=""purple"">Soviet</font></b> cosmonaut.	"
"	Born in <b><font color=""purple"">Moscow</font></b>, <b><font color=""purple"">Laveykin</font></b> was selected as a cosmonaut on December 1, 1978.	"
"	<b><font color=""purple"">He</font></b> flew on one spaceflight, for the first part of the long duration expedition <b><font color=""purple"">Mir EO-2</font></b>.	"
"	<b><font color=""purple"">He</font></b> flew as <b><font color=""purple"">Flight Engineer</font></b>, and was both launched and landed with the spacecraft <b><font color=""purple"">Soyuz TM-2</font></b>.	"
	During this mission he spent 174 days 3 hours 25 minutes in space.	
"	Married with one child, <b><font color=""purple"">Laveykin</font></b> retired on March 28, 1994.	"
"	Launched in February 1987, his spaceflight was intended to last until December 1987.	"
"	But during the mission, doctors on the ground determined that he was having minor heart irregularities.	"
"	For this reason, in July he was replaced by <b><font color=""purple"">Soviet</font></b> cosmonaut <b><font color=""purple"">Aleksandr Pavlovich Aleksandrov</font></b>, who stayed on Mir to the end of the expedition in December.	"
"	<b><font color=""purple"">He</font></b> was awarded the titles of <b><font color=""purple"">Hero of the Soviet Union</font></b> and Pilot-Cosmonaut of <b><font color=""purple"">the USSR</font></b>, <b><font color=""purple"">Order of Lenin</font></b> and the <b><font color=""purple"">Russian Federation</font></b> Medal ""For Merit in Space Exploration"".	"
