Sentence
"	<b><font color=""purple"">Michael</font></b> Timothy ""LeBueno"" <b><font color=""purple"">Good</font></b> is a <b><font color=""purple"">NASA</font></b> <b><font color=""purple"">astronaut</font></b> and retired commissioned officer in the United States Air Force, holding <b><font color=""purple"">the rank</font></b> of <b><font color=""purple"">Colonel</font></b>.	"
"	<b><font color=""purple"">Mike Good</font></b> flew aboard Space Shuttle Atlantis for its <b><font color=""purple"">STS-125</font></b> mission.	"
"	<b><font color=""purple"">STS-125</font></b> was the final Hubble Space Telescope servicing mission.	"
"	<b><font color=""purple"">Good</font></b> flew as Mission Specialist 2 on <b><font color=""purple"">STS-132</font></b>.	"
"	<b><font color=""purple"">Good</font></b> was born on October 13, 1962 in Parma, Ohio, but was raised in <b><font color=""purple"">Broadview Heights</font></b>.	"
	null	
"	His wife, Joan Dickinson, also of Broadview Heights, is the mother of their three children.	"
"	They currently live in Colorado Springs, Colorado.	"
"	<b><font color=""purple"">Brecksville-<b><font color=""purple"">Broadview Heights</font></b> High School</font></b>, <b><font color=""purple"">Broadview Heights</font></b>, <b><font color=""purple"">Ohio</font></b>, 1980.	"
"	B.S., Aerospace Engineering, University of Notre Dame, 1984.	"
"	M.S., Aerospace Engineering, University of Notre Dame, 1986.	"
"	After graduation, he was commissioned a second lieutenant in the United States Air Force and subsequently assigned to Eglin Air Force Base.	"
"	As an aviator, he has flown more than 30 types of <b><font color=""purple"">aircraft</font></b>, including <b><font color=""purple"">the F-111</font></b> and the F-15.	"
"	<b><font color=""purple"">He</font></b> has logged more than 2300 hours of flight.	"
"	<b><font color=""purple"">Good</font></b> was selected and began training as a Mission Specialist by <b><font color=""purple"">NASA</font></b> in 2000.	"
"	<b><font color=""purple"">He</font></b> is one of only two Air Force rated navigators who have been selected as <b><font color=""purple"">astronauts</font></b> (the other being <b><font color=""purple"">Richard Mullane</font></b>, selected in 1978).	"
	Both of these navigators were Weapon Systems Officers.	
"	Distinguished Graduate from the University of Notre Dame, Reserve Officer Training Corps, 1984; Lead-in Fighter Training, 1989; Squadron Officer School, 1993.	"
"	Top Academic Graduate of Specialized Undergraduate Navigator Training, 1989; F-111 Replacement Training Unit, 1989; USAF Test Pilot School, 1994.	"
"	Aircrew of <b><font color=""purple"">the Year</font></b>, 77th Fighter Squadron, <b><font color=""purple"">1991</font></b>.	"
	null	
	This article incorporatespublic domain material from websites or documents of the National Aeronautics and Space Administration.	
